5100136638391300,510138.53
3554469450724423,666731.79
5277257731571999,97068.59
5108759113723119,412847.41
3576163592088094,495037.01
3578755741081298,361358.52
30568406639203,932169.44
5405989865396968,925520.44
3587096355238547,604673.79
3576144449956279,590515.94
58932627334426633,479924.23
3559261578409622,791852.91
4917900026705066,326721.06
3530786999804260,962981.90
5100178775040019,849979.42
5602251807886544,208176.16
3585715701482051,476584.31
560223928609417973,462645.87
3564885315519278,941041.43
6771278414189511304,431718.08
374288908469413,115990.98
4917805413251428,548856.16
3575855246653808,623856.33
3587069855432167,340844.35
6331100017731535,920348.10
5610221943828270,299245.59
67614285534885730,335222.91
6333768358656291799,813879.85
4175000003653566,158970.98
3570042590252637,501299.75
5602244604526884,229641.84
3555558551130024,743668.18
4917681147986336,944186.26
633334843697494589,106652.11
4137724553262505,459214.45
30569037472444,719985.52
374283166343525,507822.30
3531391946422263,61693.82
201735608771778,464286.85
5602250697653477,701946.75
3570748712389038,487034.59
4026073464981280,113335.12
6304854886733727951,469410.40
6304612478779103,706013.12
3571444499475351,549777.21
6759552409949864,156819.23
3589158395517708,326148.36
5002354386221665,412430.92
30118758268548,634345.91
3546929263846433,691936.53
5610118338715601,747134.24
3538015742509519,711840.69
3532239245376442,596242.89
4508526065562095,588314.97
3582765985712338,462719.80
201752618852381,336494.72
3570214606886175,541054.31
3584959688105472,816464.74
3552882680431167,128087.19
3543060373580051,599036.48
3571297835579041,729087.82
30063252451671,172416.73
3551501347998563,740931.25
3542443389654196,894451.46
4955764668902,403817.43
5048370007382138,924841.30
3583168459757245,649563.20
3543314122650065,332789.21
201681283749608,872769.65
3564449231096562,344775.57
3545245874049692,689347.83
5225785693383477,478796.12
3566710185545740,411710.83
3533469364840378,195463.77
490539866452154849,495671.68
4844618355159295,596292.77
4175009693991970,824160.25
4041592676978314,22348.75
3552503913749007,34428.69
3530710382682505,484283.88
56022368434870827,273835.16
372676839293294,376692.25
6771118134333461,400159.10
63040934278265046,511593.07
491191873588434944,85923.13
3573567319171038,360961.75
3588457954155160,200433.31
30202332564539,436689.63
5602259611278873,704437.73
6304928668470190,805637.73
3535902541787052,547997.35
6331100684610993043,339697.14
3540313347971572,798667.77
4911029096538421347,816548.30
4041598127694,594473.33
4026386529740792,819529.64
3589404841226928,150038.48
4794550726875,534043.68
3551305676034499,538044.54
5310425279585841,721190.58
3572516825393306,261240.63
3586847250942539,296551.68
3588562541752898,980007.07
5602257741144254,754416.15
5100131222994007,778949.69
5584004967973293,866306.94
5048371538783562,465105.03
5543468281169815,384669.38
3577899083819435,40263.68
5602214321732321,313557.01
3567329295878252,777188.85
5010129484022268,301770.42
201943721560330,961522.57
3584637512258101,818063.46
3551393941350668,386339.19
6767123436934533,571565.91
4917187316292886,451037.06
6331104047906117,597021.63
3559370393004003,841576.69
3550253207861660,985881.89
3587854371749628,241545.60
374288914023840,477741.50
502025684386277492,715095.53
3589353567049750,34965.96
3588824386291915,868454.64
3568519861825005,32467.20
5410862929125397,650968.74
5602232554013102,899186.55
3545720114822215,568630.44
490540075893887069,534038.73
6304584456620924,117300.54
3538983971597606,348481.81
5007662438756735,311831.76
4844748867978906,388032.12
3555468483032936,538083.86
4508957457347375,903670.92
3538434443075482,566654.24
3582099513368433,543800.57
676360199690108973,55975.34
490307106520439587,973332.77
3573880764117483,19094.40
3560317812460941,682996.62
490332179865101137,194456.99
340334085316356,923768.07
5229379135413062,119093.01
3543363474998911,667401.03
3579981961273337,664958.51
4588877804477241,715630.00
5002358032329442,325123.28
201824814696712,976354.13
5602226260914074,312872.90
3556296313459998,364375.68
3573866892422374,415836.35
5100130517582006,25407.68
3532626659740446,71465.04
3549292157663019,649485.45
3550571123927640,759732.29
3551232009706801,184984.87
633110570757468415,912283.78
5602246115268161,488119.00
3564125026339371,951460.60
3549071330772743,16709.81
50384239135071301,164135.30
30126998420191,43725.92
3574868979555075,816333.60
6762086772454629,966138.52
5002355054907246,739797.24
3544165395618984,330942.29
3536672712087645,898136.25
3536077833194033,348679.02
3543951879442848,210491.71
67619011404652611,556761.49
4041376440305107,276937.62
5225173911022625,704302.97
5100176356944286,172814.42
3561585422072350,755052.16
30018487625952,743686.88
670972715326164958,852108.50
5582223313670997,285970.89
6706364676894599,200655.55
4026838683742568,320486.65
67624353647767134,526411.85
3529419775350133,607761.30
3551136786720200,178323.28
4893869079503,270802.82
5641827502223332,962444.18
5010121556091065,641951.72
4175001177971578,959191.42
4405059825908352,46971.80
5010123307480027,953990.47
493613059471772733,271846.94
3546732073616636,568691.77
5893064672250599,884379.52
503893797372872881,173402.67
3534695630015036,305180.48
3550789148522465,426337.15
3560343420330722,807710.51
6761036700768377,565424.15
3562525273422931,933193.42
5430576407657111,741289.30
633496037964072251,843291.47
3573554204140625,181993.82
3541315571721663,84498.07
201688162105950,551660.61
3544463761541819,485943.36
374283031575871,277573.31
5610609057062829,676865.97
5503163865105198,348207.92
5165871504719927,765241.59
3551758006068548,148547.69
6378613314816837,98010.37
3568092043086920,946776.20
4642756085234,7850.73
3564197880401662,134746.49
3536563256876115,11504.94
3529760134141535,345621.32
3535299451556811,766341.65
3549939094330629,343000.55
3541004861169490,64715.22
3589147441542984,863203.24
6759946573560895433,309078.18
6331100101995921663,429452.60
3553843472837747,529681.06
670922326487719886,635910.53
3576258773062395,4254.88
30094942048452,780967.84
3557798948866520,804600.71
3566208697870623,825557.86
5100144889446187,154291.65
5002352372943813,66401.11
3559011040227916,333279.78
6304733150534671,164310.54
4315030020279534,940303.56
5343960196252167,361503.95
3589796657938565,851247.14
4913059612145767,32995.25
6304353586153580,900221.80
4026150664018434,399657.95
3577770508401374,235532.39
5100148785727434,734699.45
4041592931234362,476542.39
5462898478077446,21561.40
3534644375707811,863635.97
5641822903815197949,260275.73
3553807066375489,796046.95
201697500947650,372466.01
6759868320790660235,32878.54
6372458372821345,800477.58
3544664975658626,925461.28
56022322293132688,8325.34
3586054267711094,379750.54
3565773086700864,483094.65
3550333177556993,957105.15
36582800252293,803024.08
3537999891976408,663736.90
3572840020187416,720338.57
3549566715631851,820002.17
3565844386014601,811538.11
201862348235912,421542.09
5438285922192669,763159.37
5602256251153291,788441.71
4936171354915883537,890692.96
30011232005851,408581.82
30028379023752,290446.16
4017951721380,33989.14
6333040742550099,341506.11
4936461911786972449,79235.54
5100177295929248,405361.14
3553489884597493,448702.40
3559670206223090,813113.98
3542170043155506,269278.00
337941422828011,768707.66
3537877931442807,313878.95
3580570719597050,195346.84
490512195673532521,339662.83
5641825148858818,913253.66
6767429462431161861,198312.95
4844519962509932,348734.28
3544150427359997,410684.50
3551347606766402,665425.59
67634607819918348,56201.74
3560298943903001,65041.25
5437017495775765,865204.73
5602241513680042,117698.25
5610616984540447,222806.06
3577451613058710,735782.46
3536014374484770,2645.98
5302876389893162,440607.70
3550735815262752,820526.24
4041378799340,310663.23
6331104880183717,965259.50
5602219599820195,495162.96
201854732812174,917334.23
372301886171885,916935.75
5404025345250243,225006.76
5002352381816349,336789.70
3567470525548156,140719.96
3533303756918593,732666.51
63047879161518501,964831.53
3549079848280091,540120.16
3535462526709753,706777.77
201742201739749,648280.77
3574444510923360,299550.03
372301677507123,17692.89
3570302383461179,551853.95
4911852832516581,259812.89
0604316828236570,899580.91
490582104690143523,639160.77
3546156972168830,263813.24
3563519661316838,649614.38
5108753159744477,538600.11
30517762133665,310636.68
4175007951725023,535218.31
3583933114395529,393435.32
3587792471001336,756836.45
5602237701593625,375301.34
3529931454373749,876511.12
5108755571420644,84814.96
3541803334054530,943963.82
3538851763771467,86308.01
5602241262932198,288279.88
3561095268065773,40136.87
3579274726272756,954314.35
4175009809212337,970185.48
3532120787900650,564422.70
5219625582545638,44061.14
564182796739805727,166008.39
6763297689903967,991425.19
3568262614108433,617132.48
564182418156490814,735608.49
201460995610378,755273.37
3551655871840219,815804.47
4175002217345708,218248.59
50184507842825298,400255.15
5010126452891674,531486.90
3536782866192594,76843.06
3529542650982801,555621.63
3585556961389895,599477.02
560221985046929954,600491.20
3534635986096990,97475.41
5318712634170084,10818.22
4399126942079,587237.75
5048372350434102,195125.65
3555906392125762,23622.68
3578762689989805,227415.62
3552829684417189,783586.34
3550547863434930,216444.09
3588339244630782,86768.05
337941433113742,135743.23
3537361712754151,688886.03
3559498639816847,532651.89
503827951187779721,802371.70
3532868273035205,69393.80
560225999292242190,168074.83
6333881302275098518,5067.21
4041371085835385,870135.38
6706230949459115305,186070.17
490538930836711541,667184.81
5602243464679411,521244.24
30154446664848,923444.52
3567763655152652,474782.23
589378012699291085,521140.74
3537989799908066,323196.81
374288848538913,984019.60
5010120345453271,609728.30
36767195806338,502962.32
6380387182112852,58663.77
4041593865433764,730394.28
3556950318386792,696481.49
67638953787244481,812581.75
6376649837095881,348513.97
372119677259432,888408.09
3564797542514743,394572.55
6759957174135799,717419.20
3565785575330490,290725.71
3574861555332456,205927.30
67639065011146975,47139.55
3564132612684913,901447.04
50381625891271973,263256.09
493673716380820815,310600.94
201871024346547,518061.87
3586386469077811,97887.75
6759446227973953181,635300.93
3550439299540458,709661.22
4905125353206603,270367.40
3585888337430362,130156.48
3561931820917137,828420.27
4026780632197819,776994.47
3583033167774116,127946.88
3533087196500620,873201.83
4405799040221780,930882.26
3582419090254600,789350.69
345537335211681,608236.92
5610198739520297,964691.91
3578769799107301,837521.86
374283563776251,122386.33
3581192904576366,574701.34
63041048498504974,798276.28
3548107537338739,50370.04
6333029651862181,745915.93
349500804185774,758477.26
3589364046453745,846484.74
676133899218589432,814279.06
3529723849044857,190746.74
5100133732757775,145705.26
5602215860330971,104590.65
347044889113825,116180.15
201550411539407,984543.96
6334263281124399978,866184.85
5010121632444247,4626.69
30097858682651,781494.44
490582768428360540,549824.38
67060210068458927,462779.95
3560687115639478,746704.60
3545451118998708,739318.90
503825150414819697,882644.62
3539751368335420,331486.55
4175002228773005,562234.95
67625783113724608,13277.85
3530554315676303,397082.37
3584311888801734,370520.32
3572776547125580,159880.99
372301851335697,597375.11
3583806623049896,197898.48
3588189580934938,997274.71
5610245460174435174,235703.87
3551519528327030,607897.87
3561208303202661,736348.28
30141020419517,819107.65
5108751757457104,946329.88
3576128425482459,413471.78
564182670923050400,382729.27
30376570635910,914404.20
6333101063473897,398054.98
5007661416799899,151437.43
201850213394526,368886.19
3584386533235843,94901.63
3543747462313374,791047.96
4844543899051271,385829.72
3542294959782820,777996.46
3584745141338853,629200.49
3545153084508764,120542.46
30170400798745,257929.78
67094275771242652,974549.86
676747642344464395,733289.10
676787587022885919,767535.46
30204250906254,6903.17
6709758428096622839,488457.52
6333344395033258,936449.66
4936725865338115042,165604.50
63042239542093598,823107.36
4041378159255168,240059.08
3533229340943872,439375.01
5100149980893351,954339.57
4508504309459907,936379.88
374283399513233,214122.65
3568280685576221,897061.13
503801187291233400,767483.94
3554800676672568,686872.37
3550925070534587,175175.42
3564354618475977,45964.20
30130211759773,825988.35
3538005112925684,427275.80
670911368181666594,930312.22
4158757556693,837705.68
3540582867974766,840788.19
337941753539526,343102.79
5100146044107778,722137.65
5602229596079729,205137.98
348397669103666,451429.81
372301011605567,427771.64
56022568906970407,82345.25
5610050626238527,742231.11
4903278475732519,388918.83
5010125046390086,834385.23
30154830254149,314592.61
490338738450584595,163879.66
5545411645279225,668526.52
3561651025277000,764956.41
6378584781426055,922430.14
3555596216233445,446860.84
5330496632160222,31021.85
3536576583306465,692756.86
50383433134012819,236219.54
4041373804407645,390289.07
560224828622128384,869137.09
5010127429160094,19778.04
374622397250761,948455.41
3529683441454104,94743.23
3578573625311743,140714.70
3579698858499839,926863.05
5100137700016130,293970.22
3553014773583808,220227.06
3562132217605562,854625.05
201773697006434,164014.86
3551155733689854,55102.97
3549477854822659,769942.82
50184026178626642,302303.44
30398843546914,939836.52
3545831140000468,299015.51
3557088364488300,260896.63
3587234660811621,335552.41
670633228168730473,862984.35
36044779609078,720301.61
5100172758089986,67635.20
3551495599228847,715038.22
56022325060639272,4083.49
30077997169745,528537.45
374622757417828,239020.96
4917806377371798,698784.73
374283484008271,288877.87
3585464379304814,127835.61
6331106285855191451,281533.84
4026937776498755,620162.69
675934849312069792,439027.00
6331101771595017,76371.11
3572075843379508,370293.79
4175004831360097,95133.46
30591312467386,87078.90
3548969320554404,696000.26
5543522426887622,192362.63
3531547164058523,119761.46
3552304724299229,503762.39
3570947366502322,936884.12
3563355231118887,683373.90
4405866654462917,784155.64
3544124181761730,31990.82
5602215948389452,87107.70
3551654274894287,802332.94
677107659964343321,58047.64
3557814470241477,133244.90
3583089754872085,598712.65
4936254352693356,815212.49
5007660751080519,627892.89
3538042313223247,81230.69
30040504741620,172424.17
5020942898017499055,139486.27
3568884963716670,453750.87
3563435872228722,106887.92
3552697994412699,45014.76
5100148901025424,584731.25
675982910009721516,648614.93
50201013243874521,919098.70
3532187850893583,476174.91
4913255945956603,174036.69
3557798408817047,754310.33
4917186338086441,526898.02
4844067133081233,800630.91
4041375149945,505825.60
6771509240737495562,637159.88
3574176075858215,185498.72
3573691710014819,875389.25
201424800401191,657812.95
5100140999126222,591669.75
374622142723757,360780.66
5007668750369445,619904.73
5602250064086160,882465.35
5602233648002812,660143.57
3537310611088666,86022.34
3586708982059655,399170.97
337941234938941,683554.93
3529728617882255,316130.65
5007669571984511,708209.13
3587861050117175,358647.02
3573702916045307,314398.09
3582057917010720,260973.83
3574118231836677,137856.45
347970416367015,919398.58
3571536813722770,865875.96
3549244436880419,221781.21
4936497080483265,164035.27
3589278774016617,959618.83
5602257029635692,349163.34
4913681777785317,709137.08
5314724711400353,291427.98
5602243635021607799,811743.74
3549932044330245,116106.01
3565144945467097,864072.66
3564691130293325,877418.52
3584986138110745,747558.65
56022311836677796,486699.94
4844966356959613,344558.03
3583037145767027,515691.03
3577571255563998,981720.13
3543938794383447,702734.02
3582156303469407,832949.42
201406853322218,636895.72
5158059059881404,403172.72
30413429712945,57697.64
3582434100836544,707386.06
3573863923687166,602862.33
6333639328346286266,295490.86
3577530766609054,4349.27
5602223335730015,774046.91
5007667349755551,440202.71
3564532273036909,654256.29
5602251064751864372,882900.85
4917853487696458,460442.80
633110705739647476,173001.72
3544626132180554,113855.49
4911698511988843,150875.86
3542141577488134,1864.77
3542472452312812,646058.53
3531740991946446,66202.74
30166682922854,817030.82
675964291606530580,788418.37
5185573927086688,235162.88
3566559382238512,297652.22
3554888510653787,699396.92
374288205330797,399228.93
4911694257656520,733177.17
3552173964765367,371989.48
3544596991183603,175396.29
4905465976022585,207758.97
5048370906216478,415766.55
3588156467128827,649548.19
5010126440873693,660553.32
4913200493818052,729501.08
4844121810594362,5155.06
5018422477403781,548854.96
5002359081769884,367071.05
3549825987575828,581285.44
4905621911572667049,294933.56
30342913218285,934936.82
3546776789809498,495028.24
3584087799500579,207098.97
3558924823718326,135477.76
5602218305201864,84701.05
5602226613823915,774017.01
30208043026429,965860.21
4041594429706,965547.57
3578820933811751,80391.14
30575938806002,750901.88
3568763392625894,316171.25
3560081713680052,70003.45
633499689086366396,196008.22
5100170814837513,122326.40
5007668957772045,994008.55
060406837642506132,808371.26
5641823274299889479,623559.90
3549861456265278,534179.25
56022498321469894,925983.68
5602219459749682,371664.82
670689553547170684,405313.73
5140707951037142,493052.44
4041378698167221,708188.28
5641821203669588,158217.54
676162306040845085,484704.67
5602229939975070,824756.66
4911154627538158021,529480.84
4041594667481894,296631.20
6304993312883267476,19507.71
3549158140654052,383372.55
3528243397704340,197238.84
3555572405654519,415596.46
3551765252091801,574234.08
4917403312434251,532700.93
3528047840455255,841965.94
5641828113765992,899587.56
6331109682979527,509103.07
5602242527717275,989322.05
379612647833370,982999.10
3567049510323070,642736.13
5523459276998171,890741.28
3534895854026889,485674.29
5328222675792935,968729.17
3570094522944336,469336.81
3572363396033171,195982.06
3574391151101824,121664.34
4508575976852509,849191.68
5610695341429506206,306564.73
3580686553593342,882552.89
5010128026049375,77459.61
3542203122814436,390094.55
4405414383106230,276190.90
5002358039348346,662446.52
5641824828880601509,593251.09
5048373725653525,210695.66
3588560572306550,192809.79
3575452227156561,900907.31
3533478405589514,394890.99
3546836564319624,550952.44
201804328195013,817439.81
4026510177128626,499072.09
3554002107899171,634189.96
4508438230625163,357254.67
5100146458628822,567160.62
5100134394901354,107310.72
3551484209048423,807140.68
4017955402022105,111776.43
3577633548672174,145155.44
4917817749988052,637712.32
5100144890467941,929589.58
5007661543879564,262620.48
6379822682154411,892439.97
4905708802060013026,213147.59
6392814309693015,960952.34
676344326641258117,418479.57
560221787513541183,885735.84
372301354566582,627984.55
201841861066391,661609.64
3577723541939215,576067.68
3589017789808125,976161.74
3534590039802029,53334.73
63043350323047973,327063.86
201631826720350,338080.73
5100171210244106,242523.25
372301761482852,142457.44
3587641112372921,191778.83
5546620377710301,911038.65
6391533975393988,455222.99
4535870344612,707720.86
3572983236817622,651514.34
560223717779639379,368514.85
4017952970242843,885789.67
5209852692371463,143566.24
30073739048180,588584.84
3571323659554256,415166.49
3541767645459334,515844.59
374288089263866,377235.46
561072541410688425,847015.92
5002355191077218,822297.14
4405842014160814,96089.93
5100137747026738,980770.37
3535529789919483,468974.66
564182332647475096,793668.67
67062793692876471,883030.83
3579444243319204,327214.14
5610619571622883,187783.51
6759257816968651,297330.42
3565359829462127,821456.46
3576910736901305,236475.76
3529859336957761,320918.44
4844023777600515,93080.60
5610844061169305003,84374.23
6761327454421564,476559.58
5602214986587465,175060.37
560224782277613838,604798.17
3574920596012020,60826.43
4175005369876420,144445.04
4175008578158416,471568.62
30228556406115,77667.56
374288560012998,787345.43
3530369257058273,473713.00
3544850797813909,212011.66
30369929570755,221825.07
3583175985414266,453855.51
4175002955090730,530671.48
374288625956577,476804.00
3543671456992201,705157.72
3564951867420255,559197.36
6377854782505954,222352.52
6304312759080049434,594469.27
372301981708219,78388.31
67096644436048986,746845.37
30460105561252,921524.16
4913885639556473,146595.26
4041378567069,165398.89
3533496415222223,536136.83
5564718556615486,528268.19
3549546602666095,931782.00
6304017555195274,942215.88
5002353874281850,816619.36
5558738734394893,418991.15
3566656887123650,246178.14
3555930337147087,997197.58
3552850122688371,292162.84
5038800423071745252,801737.30
3581790216457207,11427.35
3580964228594841,960883.87
3561839372366126,366870.71
3578450541693472,724065.10
3570389076747006,318036.67
6767555501139322352,564750.41
5602255107425150,459328.50
3569764294002496,881197.75
6706014595230567397,951836.96
4041371866310,790711.15
3535105845671101,454228.08
3569901468800764,218472.57
0604063917034850,165703.86
3539663903999174,934137.91
30456677610618,345210.39
3559759307102103,548718.30
4905498246227569,651890.68
3531902722702775,215977.39
6759061447308658172,113587.63
374283432317733,665375.56
3562061492106923,901688.41
50206773085508900,744271.63
3570036772879324,403783.57
5610055973707792,711453.36
3555467088476043,638349.86
3567518389336512,909470.79
3554646621391782,384680.23
371999455690580,470098.23
343792173532126,334977.42
6390308892327612,502499.95
3534929153533004,290882.15
3586736341213416,653068.52
56022200300380526,313365.21
3562990076461348,707756.67
5210239874176810,891969.56
